,PC1,PC2
A103KXNGUW8XAO,0.0,0.0
A103KYRG4P4KJW,0.0,0.0
A103KZ18S6X1C2,0.0,0.0
A103KZOT8C5XHR,0.0,0.0
A103L0BAMKRNO5,0.0,0.0
A103L0EPY1TJCK,0.0,0.0
A103L12XXM5SPS,0.0,0.0
A103L163CYZISF,0.0,0.0
A103L1J6IUK0BC,0.0,0.0
A103L49B1FI4LP,0.0,0.0
A103L4TOHGBCXR,0.0,0.0
A103L69ZHALSCI,0.0,0.0
A103LBEMKJKL5Q,0.0,0.0
A103LD3PPSQA0H,0.0,0.0
A103LDOGO4Q2AJ,0.0,0.0
A103LDVQKP9ZOA,0.0,0.0
A103LDVUB3ATFD,0.0,0.0
A103LEFS18A9JD,0.0,0.0
A103LEO1EKRGJI,0.0,0.0
A103LF2UVOKARL,0.0,0.0
A103LHAPNOUHZM,0.0,0.0
A103LL76EDP5T2,0.0,0.0
A103LNDXLVTXNY,0.0,0.0
A103LOW5T050X2,0.0,0.0
A103LT4N9ISBGB,0.0,0.0
A103LX2QE7YEGC,0.0,0.0
A103LY48QFXQOZ,0.0,0.0
A103LY4QE2WT17,0.0,0.0
A103LZ6QL9DSSD,0.0,0.0
A103LZH43YV1IH,0.0,0.0
A103M09E2T09O1,0.0,0.0
A103M0D6ZRKLVT,0.0,0.0
A103M0Y2L59JPF,0.0,0.0
A103M66J96KQRD,0.0,0.0
A103M7WCCT4TA4,0.0,0.0
A103M84DZSNRS9,0.0,0.0
A103M8UCU7OOSZ,0.0,0.0
A103MB48SGDNUA,0.0,0.0
A103MBUO07AE49,0.0,0.0
A103MBXNOQLK2H,0.020064222,-0.06411688
A103MCBC56EHBS,0.0,0.0
A103MDCATSAG36,0.0,0.0
A103MF96TXGCR6,0.0,0.0
A103MFXCQ93LXP,0.0,0.0
A103MG2KQSGH0I,0.0,0.0
A103MGTYAEBSYT,0.0,0.0
A103MH3N9ZOBFB,0.0,0.0
A103MH929YSE1Q,0.0,0.0
A103MIN5CRUEDT,0.0,0.0
A103MJ9BU6EVKT,0.0,0.0
A103MLCH0ZWVLN,0.0,0.0
A103MMM1OLERO1,0.0,0.0
A103MNQ1XXBWWF,0.0,0.0
A103MOE52TMIWO,0.0,0.0
A103MOI7D0N7XF,0.0,0.0
A103MOZMKRB2Y2,0.0,0.0
A103MPKCOWHBDT,0.0,0.0
A103MQNHD1L0I4,0.0,0.0
A103MS6SEUVOQ7,0.0,0.0
A103MTJCTWXXRV,0.0,0.0
A103MUTQ57KMEG,0.0,0.0
A103MV86OMATT0,0.0,0.0
A103MW3IVBQOZ8,0.0,0.0
A103MWP2KNJHT4,0.0,0.0
A103MX6JXXRWHT,0.0,0.0
A103MZ29D3G9DB,0.0,0.0
A103N08IFHMUCS,0.0,0.0
A103N1LOBAHVRE,0.0,0.0
A103N281PHL002,0.0,0.0
A103N4HUG5GE0Q,0.0,0.0
A103N5YQ854YB1,0.0,0.0
A103NB00MYYIJG,0.0,0.0
A103NBS6Q6M8ML,0.0,0.0
A103NC0I1QY2FC,0.0,0.0
A103NC79KI7VDY,0.0,0.0
A103NFV4DLWAOI,0.0,0.0
A103NGK46C3WUJ,0.0,0.0
A103NIIU3EJZIG,0.0,0.0
A103NJBT3VHO8O,0.0,0.0
A103NJGCRW054N,0.0,0.0
A103NLDH37MGHH,0.0,0.0
A103NNVQJUJTPM,0.0,0.0
A103NNX2RZONYH,0.0,0.0
A103NQFM8OOUUX,0.0,0.0
A103NWTLDIFTQX,0.0,0.0
A103NWWXSHG256,0.0,0.0
A103NY7JGS2RZS,0.0,0.0
A103NZ15U3IDLY,0.0,0.0
A103NZUB97O2XA,0.0,0.0
A103O22YZZBJ5C,0.0,0.0
A103O2MUGD4RG2,0.0,0.0
A103O9RR16Q42I,0.0,0.0
A103OA8KMD84AT,0.0,0.0
A103OALHCBOPKU,0.0,0.0
A103OD8YMX0Y6R,0.0,0.0
A103OGO67FZ2YD,0.0,0.0
A103OGU2P78IHG,0.0,0.0
A103OHJ7KTAHKY,0.0,0.0
A103OJ5GK4JUD8,0.0,0.0
A103OLXI0Y5LXD,0.0,0.0
A103OPS13N099O,0.0,0.0
A103OQ3QRX5JP7,0.0,0.0
A103OSXQNDED0C,0.0,0.0
A103OWQ273OWC3,0.0,0.0
A103OZ8M1UX8AX,0.0,0.0
A103OZUSU0D8UI,0.0,0.0
A103P17WZPVUXU,0.0,0.0
A103P23L5I4JG7,0.0,0.0
A103P6EWLANFRP,0.0,0.0
A103P7UQF0R2PS,0.0,0.0
A103P7ZFT0MNPE,0.0,0.0
A103PADJ1VMAG6,0.0,0.0
A103PAGQP0RKHA,0.0,0.0
A103PE7EJ9UYAR,0.0,0.0
A103PEX5KWMLLQ,0.0,0.0
A103PFUK4MPK0X,0.0,0.0
A103PGQUM91GV2,0.0,0.0
A103PHKSEPT10R,0.0,0.0
A103PKRI7QG0XO,0.0,0.0
A103PLBT2TKK8J,0.0,0.0
A103PLHF5K7L13,0.0,0.0
A103PLMN3OMCOW,0.0,0.0
A103PM0IVL7U72,0.0,0.0
A103POH0NXZ6KX,0.0,0.0
A103PPDMISLCZ5,0.0,0.0
A103PXAE6F9QHP,0.0,0.0
A103Q019KIC12T,0.0,0.0
A103Q1A9VH3C6M,0.0,0.0
A103Q2NWT6ND3Q,0.0,0.0
A103Q42J2QXVS,0.0,0.0
A103Q5EONZ2G23,0.0,0.0
A103Q5SXU8JIDN,0.0,0.0
A103Q6748YKOG1,0.0,0.0
A103Q71Z0CERE7,0.0,0.0
A103Q8AOPMB7IM,0.0,0.0
A103Q8B3KSKJG3,0.0,0.0
A103Q9DKH5DCJG,0.0,0.0
A103Q9MPYMGYN5,0.0,0.0
A103QAQ81R1CA8,0.0,0.0
A103QB4D0JDRI9,0.0,0.0
A103QBXAS8BEB4,0.0,0.0
A103QDLJHV3ZYU,0.0,0.0
A103QGBP5VMI32,0.0,0.0
A103QH6R6A4FT1,0.0,0.0
A103QHZPGSHRL9,0.0,0.0
A103QIFFX532JU,0.0,0.0
A103QJ9IMJYHLM,0.0,0.0
A103QK4TE709EH,0.0,0.0
A103QMZP0WYL34,0.0,0.0
A103QOZBZN3U7O,0.0,0.0
A103QTKUU8GMGM,0.0,0.0
A103QTL5MTGHB9,0.0,0.0
A103QWBT5IV9PP,0.0,0.0
A103QWWQ0EYVOO,0.0,0.0
A103QX647QB7A1,0.0,0.0
A103QX7NUHBOUF,0.0,0.0
A103R0TSNG2JPZ,0.0,0.0
A103R0XW2N09SD,0.0,0.0
A103R1SIZZE63K,0.0,0.0
A103R4UGQS2XWJ,0.0,0.0
A103R6R3SHJ27I,0.0,0.0
A103R8T35E0HQP,0.0,0.0
A103RB5VSHPB7V,0.0,0.0
A103RCCQN3BPCP,0.0,0.0
A103RJJ3CI9WAR,0.0,0.0
A103RKBYN6HUDJ,0.0,0.0
A103RKY5TI1890,0.0,0.0
A103RLAWEHYFHB,0.0,0.0
A103RM105PQWXG,0.0,0.0
A103RM6GNF21T3,0.0,0.0
A103RN7UTYYGC8,0.0,0.0
A103RP6UEEAUOF,0.0,0.0
A103RRMELL4XK2,0.0,0.0
A103RSIY4MN2XX,0.0,0.0
A103RSSEZDKHNI,0.0,0.0
A103RT3H53J5E1,0.0,0.0
A103RTT95RA52J,0.0,0.0
A103RUCVEAXFY8,0.0,0.0
A103RY0XV2G4HA,0.0,0.0
A103RZHW50UHFH,0.0,0.0
A103S0RQWZDBBP,0.0,0.0
A103S0VCB5JEY8,0.0,0.0
A103S28QA5Q7BT,0.0,0.0
A103S455198A58,0.0,0.0
A103S4TAXTTKF3,0.0,0.0
A103S5F2VIVQ01,0.0,0.0
A103S5FRWBAZ7A,0.0,0.0
A103S5Q9NCOUN5,0.0,0.0
A103SBRSR3C4XY,0.0,0.0
A103SBZU0PYR7W,0.0,0.0
A103SCXOBCSTQK,0.0,0.0
A103SDGQRU1EBD,0.0,0.0
A103SFB0OOWHCZ,0.0,0.0
A103SGQA54YXF8,0.0,0.0
A103SGUV17KG4A,0.0,0.0
A103SH0N84B48C,0.0,0.0
A103SH1G3AQISA,0.0,0.0
A103SH9KMZGT7I,0.0,0.0
A103SHTQK4SMDZ,0.0,0.0
A103SK3UHTL5DH,0.0,0.0
A103SM8YM1ILAR,0.0,0.0
A103SSO4859I78,0.0,0.0
A103ST6BOEEN24,0.0,0.0
A103STWLHU2FCH,0.0,0.0
A103SU3S1XCRBD,0.0,0.0
A103SV7RF0J0GN,0.023293924,-1.6361583
A103SVF3ZFP27W,0.0,0.0
A103SZQIOFRNO5,0.0,0.0
A103SZZ244XZFM,0.0,0.0
A103T0DH2IJWKW,0.0,0.0
A103T4L14A5O42,0.0,0.0
A103T5GAOBTVYP,0.0,0.0
A103T8MKY0D800,0.0,0.0
A103TBHDXO3IHS,0.0,0.0
A103TBMSCY69Y,0.0,0.0
A103TCDJZ0PYZ3,0.0,0.0
A103TE6UWAVKQT,0.0,0.0
A103TEQW42Y9QD,0.0,0.0
A103TEW5I83QWI,0.0,0.0
A103TG3AZ0CUAJ,0.0,0.0
A103TJ4XV0AMBR,0.0,0.0
A103TKCSH5UDRQ,0.0,0.0
A103TL01H5DLHJ,0.0,0.0
A103TQ29OH74CT,0.0,0.0
A103TTYVU7TGGP,0.0,0.0
A103TUDYQN0D1H,0.0,0.0
A103TW8KWPKZT2,0.0,0.0
A103TWTH8UZCM5,0.0,0.0
A103TX0CMTQXDF,0.0,0.0
A103TX2IIDWJEU,0.0,0.0
A103TZTEAUWEU4,0.0,0.0
A103U2S73I9087,0.0,0.0
A103U41NOM7AUE,0.0,0.0
A103U4ESUHYTUG,0.0,0.0
A103U6QUIT0VVY,0.0,0.0
A103U7HP6NJ4GQ,0.0,0.0
A103U9SXXP5KGQ,0.0,0.0
A103UE23K7UFGJ,0.0,0.0
A103UL2TLZKE2H,0.0,0.0
A103UMDYRT5X1M,0.0,0.0
A103US8Q7JNCD2,0.0,0.0
A103UURAIW4K6A,0.0,0.0
A103UXDU92R9KB,0.0,0.0
A103UYW5HJDD9R,0.0,0.0
A103UZ249BRW1H,0.0,0.0
A103V08GGXVVRZ,0.0,0.0
A103V4FOLWTBJE,0.0,0.0
A103V4ZA0OLWA4,0.0,0.0
A103V5M1MTWW1H,0.0,0.0
A103V6JFTMZV1S,0.0,0.0
A103V6S95ICU8R,0.0,0.0
A103V8JC75H5MU,0.0,0.0
A103VAZZZQLMH8,0.0,0.0
A103VB6L8RNE4L,0.0,0.0
A103VF9TTCRDHT,0.0,0.0
A103VIAXZBDLUD,0.0032194413,-1.5707194
A103VJ2ZWCQML0,0.0,0.0
A103VJNTWNQFNY,0.0,0.0
A103VMN9OENIN6,0.0,0.0
A103VTHAC9FFUM,0.0,0.0
A103VTNUFR165F,0.0,0.0
A103VUQS3XCW0Q,0.0,0.0
A103VV1X688OFD,0.0,0.0
A103VV9CIND7O2,0.0,0.0
A103VWP8RZA9EN,0.0,0.0
A103VWUMRGXO94,0.0,0.0
A103W1P95BXW9T,0.0,0.0
A103W4PC8BIJW6,0.0,0.0
A103W4WBCEURP3,0.0,0.0
A103W50RD6VK23,0.0,0.0
A103W70HVDYTM,0.0,0.0
A103W726H4Z1RF,0.0,0.0
A103W7W0NHUZN,0.0,0.0
A103W7ZPKGOCC9,0.0,0.0
A103W8JNWW9X0,0.0,0.0
A103WAKVOKH68,0.0,0.0
A103WAZ1TEGS0V,0.0,0.0
A103WB6YH2L0NX,0.0,0.0
A103WCMLT9EYKQ,0.0,0.0
A103WD4RU6DMUK,0.0,0.0
A103WE47PUB946,0.0,0.0
A103WEYDPESGOT,0.0,0.0
A103WGMGH35ZF7,0.0,0.0
A103WH0DZH1QJ6,-0.6063614,-0.0027745473
A103WHC276QEUZ,0.0,0.0
A103WHSIS03KE0,0.0,0.0
A103WLGRU2D9Z0,0.0,0.0
A103WPRQ3K3X3L,0.0,0.0
A103WQFD60I8IA,0.0,0.0
A103WTGTNSGWK9,0.0,0.0
A103WTSUGJTUVL,0.0,0.0
A103WV896UMTPH,0.0,0.0
A103WVT8BTNLOJ,0.0,0.0
A103WWE4FOJM2J,0.0,0.0
A103WYBAWMAA59,0.0,0.0
A103WYQ7OSZ9HO,0.0,0.0
A103X973HANNID,0.0,0.0
A103X9ST6DPV22,0.0,0.0
A103XAEW0HWWF4,0.0,0.0
A103XBRR74RF2W,0.0,0.0
A103XC3M63C0GE,0.0,0.0
A103XC63SGAUOJ,0.0,0.0
A103XH5JXVZEJ2,0.0,0.0
A103XHZZMVLG9O,0.0,0.0
A103XL5OO0T2QL,0.0,0.0
A103XM07AQ3U2Y,0.0,0.0
A103XMU4WM7R7J,0.0,0.0
A103XN9M1DWH3F,0.0,0.0
A103XOCKHV5JL6,0.0,0.0
A103XQXO73WNEK,0.0,0.0
A103XS5LDOZ7K1,0.0,0.0
A103XTPKU077ER,0.0,0.0
A103XY9SY0IZUA,0.0,0.0
A103Y06I0FA2FM,0.0,0.0
A103Y2XXRXD80X,0.0,0.0
A103Y3CXCSLT2P,0.0,0.0
A103Y4SZZOS8OM,0.0,0.0
A103Y5BOE8KOWW,0.0,0.0
A103Y6DBZVHPLN,0.0,0.0
A103Y6W8U39DXC,0.0,0.0
A103YA32L4AXI0,0.0,0.0
A103YADW37H1B8,0.0,0.0
A103YBVZ62ZWW2,0.0,0.0
A103YBZ7W2NL1L,0.0,0.0
A103YC883MA9GL,0.0,0.0
A103YDBW1IMDAX,0.0,0.0
A103YEMWGU9WRL,0.0,0.0
A103YFVFE7NKAI,0.0,0.0
A103YIGLY70FSK,0.0,0.0
A103YNGX8AKHFQ,0.0,0.0
A103YPVK70AGXR,0.0,0.0
A103YQG7Z8N1X5,0.0,0.0
A103YSNT9P6XHK,0.0,0.0
A103YSS3Q1VGBU,0.0,0.0
A103YT5NZSPS1L,0.0,0.0
A103YUCWPM6QJE,0.0,0.0
A103YVHCO5PWSI,0.0,0.0
A103YZR5XLBSKO,0.0,0.0
A103Z1CEWGVOZ4,0.0,0.0
A103Z3UXM0W2Q4,0.0,0.0
A103Z4I819SPBH,0.0,0.0
A103Z654MQVVEA,0.0,0.0
A103Z7LBCXKHF3,0.0,0.0
A103Z8RU9R542I,0.0,0.0
A103Z9NJBQZ75Q,0.0,0.0
A103ZBSERQKH5J,0.0,0.0
A103ZC4JK5W8QN,0.0,0.0
A103ZDEW9V1FLM,0.0,0.0
A103ZG6ASSR7UT,0.0,0.0
A103ZHGHNYC4SV,0.0,0.0
A103ZINJIQ9FXS,1.3928399,0.0063732625
A103ZK43LFQQHO,0.0,0.0
A103ZO7LPRW1K2,0.0,0.0
A103ZOK9C46EXP,0.0,0.0
A103ZR41FRKWXX,0.0,0.0
A103ZRFPYVEVOA,0.0,0.0
A103ZRXQGIMPVO,0.0,0.0
A103ZS4TAVULDE,0.0,0.0
A103ZST4Y4EQ6X,0.0,0.0
A103ZU7M06JIG5,0.0,0.0
A103ZUEMCYAZ5I,0.0,0.0
A103ZVTCQUF348,0.0,0.0
A103ZYWBM1D7S8,0.0,0.0
A10400DGJ0MQ0K,0.0,0.0
A104014IABXMCK,0.0,0.0
A10401FFHEN3S,0.0,0.0
A1040223MHP2Q7ON52KL,0.0,0.0
A104033MXD9ZO6,0.0,0.0
A1040461H5ILAA1MDL9F,0.0,0.0
A10404M6L5CKQG,0.0,0.0
A10405PW8QEWMU,0.0,0.0
A10406TGUEW9JZ,0.0,0.0
A10407O7FZSPQW,0.0,0.0
A10407RII4G97E,0.0,0.0
A10407YHO76AFM,0.0,0.0
A104095V41EK1E,0.0,0.0
A1040CTTL65SQP,0.0,0.0
A1040FZEEKOY1N,0.0,0.0
A1040HFRWSVPUC,0.0,0.0
A1040ISNVF9R69,0.0,0.0
A1040J2THWFWNI,0.0,0.0
A1040KGRJPZO8G,0.0,0.0
A1040NPZ1V56XQ,0.0,0.0
A1040O9Y4YH2JM,0.0,0.0
A1040OPIWOOZ9G,0.0,0.0
A1040PDFYVNZ7Y,0.0,0.0
A1040R3Z98BPUA,0.0,0.0
A1040Z2XIK58YX,0.0,0.0
A1040ZDGG87KM3,0.0,0.0
A1041053SID37WN8GTT8,-0.6063614,-0.0027745473
A10411L6VOIVRN,0.0,0.0
A10413KVLWSR0B,0.0,0.0
A10415IPRXJZHY,0.0,0.0
A1041CLXYGX20O,0.0,0.0
A1041E6W3OR7GA,0.0,0.0
A1041HQGJDKFG5,0.0,0.0
A1041IITJXJ7KL,0.0,0.0
A1041JB0NXYBP,0.0,0.0
A1041KC2G5X9VK,0.0,0.0
A1041LP2A97JRX,0.0,0.0
A1041LQAMBK2O4,0.0,0.0
A1041MVEAQASXK,0.0,0.0
A1041NJDZXO3P9,0.0,0.0
A1041PKALT1NAX,0.0,0.0
A1041TEHGZHEBT,0.0,0.0
A1041V35GFMPHB,0.0,0.0
A10420B26Q188L,0.0,0.0
A10422H6DV9I9O,0.0,0.0
A10423VR0X3JAW,0.0,0.0
A10426Z9FDGUQV,0.0,0.0
A1042823ZL6VF5,0.0,0.0
A1042981AG63OTRGMNBT,0.0,0.0
A1042DEZP3X3R8,0.0,0.0
A1042E8TOSFXJG,0.0,0.0
A1042M9WKVRCN4,0.0,0.0
A1042QM5FQB7T3,0.0,0.0
A1042R1F215EPL,0.0,0.0
A1042RVSAAJ7I3,0.0,0.0
A1042S9JUQQ6LA,0.0,0.0
A1042WO7P7X9BV,0.0,0.0
A10430M5NYNIKL,0.0,0.0
A10430U63JDONO,0.0,0.0
A1043177HXIH3AJTFEGL,0.0,0.0
A10431KO9326FR,0.0,0.0
A10431NMT3F21J,0.0,0.0
A104326758H1EL39GKAM,0.0,0.0
A10432V9WA2M7O,0.0,0.0
A10432XIHNPCMC,0.0,0.0
A1043325QBLZ3JXIP7JE,0.0,0.0
A10433PSC21HXA,0.0,0.0
A10434KON6Q3DX,0.0,0.0
A1043621Q74RBZCQUAPS,0.0,0.0
A10436JZZW87TE,0.0,0.0
A10437Q05QHV4,0.0,0.0
A1043DI9FWBUTB,0.0,0.0
A1043DV0E05RE5,0.0,0.0
A1043FF66MCAW6,0.0,0.0
A1043H8LANQZ9Q,0.0,0.0
A1043IHS2COI6D,0.0,0.0
A1043NRH5KAJZ3,0.0,0.0
A1043QRZSV5GXQ,0.0,0.0
A1043SORPX2HY6,0.0,0.0
A1043T3H9UNBV7,0.0,0.0
A1043TRZ652RNF,0.0,0.0
A1043VRF5DAF20,0.0,0.0
A1043XDKNHRX88,0.0,0.0
A1043XG3CNJUQC,0.0,0.0
A1043XLCDLAV7C,0.0,0.0
A1044099BP0NKIKMRMDA,0.0,0.0
A10440HP8BHSZH,0.0,0.0
A10441W5WWBLL0,0.0,0.0
A104447IWBXPR8,0.0,0.0
A104487N4FZGHZ,0.0,0.0
A10449F8SS6Q8V,0.0,0.0
A10449MTGN1XTP,0.0,0.0
A10449QPYD67M2,0.0,0.0
A1044B16UZVO9O,0.0,0.0
A1044CW4QIPVGY,0.0,0.0
A1044FE4D1SNNS,0.0,0.0
A1044FR5TT7DLF,0.0,0.0
A1044GGY61DGIT,0.0,0.0
A1044IV3R4YKJ,0.0,0.0
A1044MB6AAD2PF,0.0,0.0
A1044N5HPH1F7Y,0.0,0.0
A1044O5YTKM1AJ,0.0,0.0
A1044R2R6PKJQW,0.0,0.0
A1044TRB75IK6P,0.0,0.0
A1044YHIYTST68,-0.6063614,-0.0027745473
A1045348ETJ52P,0.0,0.0
A1045399ESKYKDU945C6,0.0,0.0
A10453LUHUXHHZ,0.0,0.0
A10454E81JEKXV,0.0,0.0
A10454LT0OVI6A,0.0,0.0
A1045564D6C7I7,0.0,0.0
A1045H0QQ9KOFS,0.0,0.0
A1045JO033MTKP,0.0,0.0
A1045KUQ8ZDW0C,0.0,0.0
A1045QB1JNQ8W0,0.0,0.0
A1045R0V7X3BYM,0.0,0.0
A1045UH2ZA9AZU,0.0,0.0
A1045UP4DEJJA6,0.0,0.0
A10460R9KKNQ0M,0.0,0.0
A10460ZON4MLH4,0.0,0.0
A10466IFFPS8TK,0.0,0.0
A10468136XW2IL,0.0,0.0
A1046B1Q4W9HJX,0.0,0.0
A1046BM2Y5UTG1,0.0,0.0
A1046C23F8LIIG,0.0,0.0
A1046E9MHNV4CK,0.0,0.0
A1046FRA3NWCX2,0.0,0.0
A1046H2OBB26HR,0.0,0.0
A1046HQ57GUGDG,0.0,0.0
A1046ICIMHENBN,0.0,0.0
A1046ITHY4NV7H,0.0,0.0
A1046MZYBKWB2T,0.0,0.0
A1046W0SLO2ODX,0.0,0.0
A1046WHHS5TD6I,0.0,0.0
A1046X8WIF54CJ,0.0,0.0
A1046XOAQW8HRT,0.0,0.0
A1046YEF5A70P9,0.0,0.0
A1046ZQ9ZRCS2,0.0,0.0
A104710BY87SND,-0.0049453117,2.412747
A10471B8ZIMVS,0.0,0.0
A10471ZRHF0BY0,0.0,0.0
A10473KU6UK0AR,0.0,0.0
A104746QTQHWCQ,0.0,0.0
A104775X5U5J3L,0.0,0.0
A10478GDFITXTF,0.0,0.0
A10479I6VD324D,0.0,0.0
A1047BD4WI7V1P,0.0,0.0
A1047BN1DVK7CX,0.0,0.0
A1047CXPD3EIGU,0.0,0.0
A1047EDJ84IMAS,0.0,0.0
A1047F6BBZIXSB,0.0,0.0
A1047J8A9M7OR4,0.0,0.0
A1047JM16FC4YF,0.0,0.0
A1047N83OODDSL,0.0,0.0
A1047NOJFS75Z0,0.0,0.0
A1047OPWHHWVZU,0.0,0.0
A1047P9FLHTDZJ,0.0,0.0
A1047PV6A0SRBQ,0.0,0.0
A1047RANYQWZAD,0.0,0.0
A1047RZ4FEFH2L,0.0,0.0
A1047U7I3USY3S,0.0,0.0
A10484692Z3IT2I8262N,0.0,0.0
A104883RZTPNY9,0.0,0.0
A1048ACTB2YDK2,0.0,0.0
A1048B2CXZ5WVX,0.0,0.0
A1048C4T753QCC,0.0,0.0
A1048D9QPP9KM8,0.0,0.0
A1048DKUMC121U,0.0,0.0
A1048G2ZTYDBK9,0.0,0.0
A1048HDK15UQ09,0.0,0.0
A1048HG6RG7V0X,0.0,0.0
A1048IQ1JKPXHM,0.0,0.0
A1048IQYUD7DBT,0.0,0.0
A1048KOU7WCQWC,0.0,0.0
A1048KRTZC947P,0.0,0.0
A1048LAABK7EWT,0.0,0.0
A1048LJ2GPFIID,0.0,0.0
A1048P91TRY4FS,0.0,0.0
A1048RYDSBOQ8V,0.0,0.0
A1048ZAD1OH4ZZ,0.0,0.0
A104918PE26D66,0.0,0.0
A10494AEPPV1KT,0.0,0.0
A10496119T23EZ,0.0,0.0
A10497TCWJ8JH5,0.0,0.0
A10498EENWWQ9N,0.0,0.0
A1049B0RS95K7B,0.0,0.0
A1049C5NLKGPQF,0.0,0.0
A1049CAHJ4644I,0.0,0.0
A1049CUF1GCI2Z,0.0,0.0
A1049E38MFBVYX,0.0,0.0
A1049EIG080DTQ,0.0,0.0
A1049F2XKV8Y0D,0.0,0.0
A1049FKBON5O,0.0,0.0
A1049HCPQE7UCW,0.0,0.0
A1049HKJBZLV0E,0.0,0.0
A1049IQD9RNI5X,0.0,0.0
A1049NQC1OUG3J,0.0,0.0
A1049OCGDF8MJM,0.0,0.0
A1049QKPANWHXV,0.0,0.0
A1049QVXMHFB78,0.0,0.0
A1049S52PK8J3K,0.0,0.0
A1049T8ZX3KJ57,0.0,0.0
A1049TD76Y9RGY,0.0,0.0
A1049V4FCPHEX0,0.0,0.0
A1049ZNZV0EV5B,0.0,0.0
A1049ZWSXEMA52,0.0,0.0
A104A122ZFPAI5,0.0,0.0
A104A25E346RIG,0.0,0.0
A104A5U45KHVG3,0.0,0.0
A104A6NR5JX153,0.0,0.0
A104A9MQSUOLBN,0.0,0.0
A104AC3K7WVMS2,0.0,0.0
A104ACCNKHXRRU,0.0,0.0
A104ADU33PDX94,0.0,0.0
A104AHBSL74RNU,0.0,0.0
A104AHHKNXOFIL,0.0,0.0
A104AKSKKNFX98,0.0,0.0
A104AL0XUH92QZ,0.0,0.0
A104ANCGML5LPZ,0.0,0.0
A104AQDUWZOASS,0.0,0.0
A104AR4MRGFLW8,0.0,0.0
A104AR5VHFHCBP,0.0,0.0
A104AT1FRSHQPK,0.0,0.0
A104AT2D8VE9EQ,0.0,0.0
A104B5S3PXIC6Y,0.0,0.0
A104B9SAAMN2LQ,0.0,0.0
A104BBCEVNN8FY,0.0,0.0
A104BDWGMW0RDP,0.0,0.0
A104BFU2VBNSLI,0.0,0.0
A104BGK12UB5JO,0.0,0.0
A104BHC8BO0K09,0.0,0.0
A104BNLDUQ7OWF,0.0,0.0
A104BQPYZ8EAOD,0.0,0.0
A104BV47GC1YCT,0.0,0.0
A104C2WYP7IHMA,0.0,0.0
A104C4A054VSNR,0.0,0.0
A104C5V2IVWW1Y,0.0,0.0
A104C6AS7GQXGL,0.0,0.0
A104C7RZJ1AWZN,0.0,0.0
A104C8OKBLXW0P,0.0,0.0
A104C8PN8P5V0Z,0.0,0.0
A104CC8FBZLW0B,0.0,0.0
A104CCU148CL9S,0.0,0.0
A104CEQJX94M1D,0.0,0.0
A104CF86VQY4TR,0.0,0.0
A104CFKD29U1HF,0.0,0.0
A104CKLRUKX8MM,0.0,0.0
A104CKZQM6865X,0.0,0.0
A104CL4BUSVW9V,0.0,0.0
A104COLP1Q64PT,0.0,0.0
A104COOLU3W30V,0.0,0.0
A104CPWOCQ05B8,0.0,0.0
A104CQHTFO94XY,0.0,0.0
A104CR08BYOP20,0.0,0.0
A104CVQYZDF3LE,0.0,0.0
A104CWVA4VRCA4,0.0,0.0
A104CX6GRQCFOA,0.0,0.0
A104CXD5FU11X2,0.0,0.0
A104CXDOXANA7R,0.0,0.0
A104D0KGJLR456,0.0,0.0
A104D29E5QADRT,0.0,0.0
A104D4CDNC8WM8,0.0,0.0
A104DA56CM95Q,0.0,0.0
A104DBPKVBSWNZ,0.0,0.0
A104DDY8RSWTUZ,0.0,0.0
A104DEBNXWC19A,0.0,0.0
A104DERY5X2QQ1,0.0,0.0
A104DFWKC817HR,0.0,0.0
A104DFZY1NUE1D,0.0,0.0
A104DJ0VM62IB0,0.0,0.0
A104DKV0EIIMQ1,0.0,0.0
A104DMCUZ99A8H,0.0,0.0
A104DQAL4VZYMY,0.0,0.0
A104DRKIMXM973,0.0,0.0
A104DV62NMLG03,0.0,0.0
A104DW01QZ8FUF,0.0,0.0
A104DWRDZP9VCH,0.0,0.0
A104DY3L8U5QLI,0.0,0.0
A104DZJYWNWVZC,0.0,0.0
A104E3F2EPQEG2,0.0,0.0
A104E3R9CQ7GTV,0.0,0.0
A104E4455K9L76,0.0,0.0
A104E6METDSTOT,0.0,0.0
A104E97WE62ZW4,0.0,0.0
A104EDZ17FJHDK,0.0,0.0
A104EFBOZE3QSC,0.0,0.0
A104EFOU8X4II5,0.0,0.0
A104EH7QDNPG5U,0.0,0.0
A104EH8E47S5LM,0.0,0.0
A104EHF9H5H0Z4,0.0,0.0
A104EIJ3GMCICN,0.0,0.0
A104EJFDIR2C7R,0.0,0.0
A104EJVSTBA8BC,0.0,0.0
A104EK6C8YDP1Y,0.0,0.0
A104EM44JSX3HL,0.0,0.0
A104ENHQP38VY0,0.0,0.0
A104EOHAYN27JY,0.0,0.0
A104ER8KSF6FII,0.0,0.0
A104ERYF5R1M6,0.0,0.0
A104ES8KF2Q24O,0.0,0.0
A104EUJWDN60A5,0.0,0.0
A104EUKF86TM31,0.0,0.0
A104EVXQWHQY6B,0.0,0.0
A104EWB1F2GXG6,0.0,0.0
A104EY25XNV31N,0.0,0.0
A104EYPCEJF1FB,0.0,0.0
A104EYZCOOSS2Z,0.0,0.0
A104F0MSH9IECA,0.0,0.0
A104F3NWPM7QT5,0.0,0.0
A104F6RVRMCJGU,0.0,0.0
